Chromophore_smiles,Solvent_smiles,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450,452,454,456,458,460,462,464,466,468,470,472,474,476,478,480,482,484,486,488,490,492,494,496,498,500,502,504,506,508,510,512,514,516,518,520,522,524,526,528,530,532,534,536,538,540,542,544,546,548,550,552,554,556,558,560,562,564,566,568,570,572,574,576,578,580,582,584,586,588,590,592,594,596,598,600,602,604,606,608,610,612,614,616,618,620,622,624,626,628,630,632,634,636,638,640,642,644,646,648,650,652,654,656,658,660,662,664,666,668,670,672,674,676,678,680,682,684,686,688,690,692,694,696,698,700,702,704,706,708,710,712,714,716,718,720,722,724,726,728,730,732,734,736,738,740,742,744,746,748,750,752,754,756,758,760,762,764,766,768,770,772,774,776,778,780,782,784,786,788,790,792,794,796,798,800,802,804,806,808,810,812,814,816,818,820,822,824,826,828,830,832,834,836,838,840,842,844,846,848,850,852,854,856,858,860,862,864,866,868,870,872,874,876,878,880,882,884,886,888,890,892,894,896,898,900,902,904,906,908,910,912,914,916,918,920,922,924,926,928,930,932,934,936,938,940,942,944,946,948,950,952,954,956,958,960,962,964,966,968,970,972,974,976,978,980,982,984,986,988,990,992,994,996,998,1000
CN(CCO)c1ccc2cc(C=C(C#N)C#N)ccc2c1,ClCCl,,,,,,,,,,,,,,,,2099.005909,2259.32215,2428.990649,2597.991608,2766.53712,2925.084604,3092.467363,3285.549808,3502.009771,3735.085194,3982.492813,4251.425992,4533.722173,4845.13582,5182.67798,5540.538868,5923.905668,6355.004568,6839.022646,7397.381677,8018.97552,8706.073209,9482.022842,10345.87937,11275.18606,12267.80485,13312.58183,14409.12332,15551.44116,16753.8376,18000.25435,19292.01077,20640.07462,22023.78101,23420.57708,24837.75914,26266.8082,27687.98559,29110.15361,30548.03063,31990.33988,33440.97551,34891.16086,36304.06942,37649.8291,38926.21645,40144.44118,41267.75857,42286.28687,43183.55666,43916.76545,44469.764,44840.9271,44976.61017,44861,44511.34047,43934.25268,43108.03075,42051.2543,40777.09019,39293.02588,37617.91796,35843.96751,33993.15208,32061.49466,30106.98306,28135.50585,26099.35324,24051.64162,22018.44294,20028.09449,18103.50909,16308.08534,14639.5733,13073.50166,11641.89376,10326.5959,9076.263131,7940.915347,6913.119172,5984.456088,5148.931373,4397.256247,3728.176564,3143.337251,2631.559529,2200.282157,1845.790553,1542.743478,1280.272213,1052.076609,848.7849014,667.9621929,517.0103872,391.6802412,280.7740056,190.3194886,119.2885432,59.12448619,20.39470702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,CCOC(C)=O,,,,,,,,,,,,,,,,,9046.601583,9902.181486,10808.27965,11765.71917,12772.257,13813.26684,14865.91485,15901.47013,16893.3893,17836.77944,18740.57274,19601.10573,20422.80317,21208.07048,21926.1168,22559.84595,23092.01437,23481.25134,23688.70464,23705,23507.44543,23061.8839,22401.14807,21538.40067,20443.19502,19147.97898,17700.3202,16122.22083,14458.01405,12785.40732,11138.69519,9550.891895,8103.424332,6811.370426,5645.076265,4622.083824,3745.325594,2987.803328,2344.920988,1822.268992,1392.494569,1032.469849,739.4660539,446.4622588,153.4584637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(S2(=O)=NC(c3ccccc3)=CC(c3ccc(C(F)(F)F)cc3)=N2)cc1,C1COCCO1,4775.742598,5261.05753,5782.269051,6366.261784,7038.087783,7780.959407,8559.553273,9350.678622,10129.80938,10876.40755,11622.48016,12332.11848,12992.33803,13595.05646,14127.35403,14546.98747,14819.27541,14950.06644,14935.00895,14791.08388,14553.17397,14184.38329,13680.21416,13047.40195,12290.81932,11415.62499,10441.08879,9419.585253,8356.604194,7326.858635,6377.395054,5505.60216,4730.10004,4055.744339,3475.337288,2971.158937,2517.986774,2064.81461,1611.642447,1158.470284,705.2981207,252.1259575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cn1cccc1N=Nc1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1,C1CCOC1,4401.966733,4578.593507,4778.736325,5022.572704,5319.05494,5685.455946,6112.291826,6593.153068,7129.642282,7715.120902,8364.552981,9081.916217,9872.951814,10734.45216,11668.29953,12663.59405,13710.10631,14801.78206,15932.86695,17092.89417,18277.69762,19497.51212,20744.01265,21993.48655,23225.64844,24397.91239,25489.30614,26490.14713,27381.25255,28152.66247,28811.6633,29389.09619,29888.4185,30325.46656,30683.42199,30927.36393,31044.5909,31005,30777.55254,30363.5472,29769.51435,29027.39327,28162.30696,27234.56771,26274.94806,25314.95902,24391.19554,23509.53375,22689.57275,21935.08798,21227.82486,20559.18952,19899.65237,19243.91202,18582.12838,17886.33036,17147.6917,16354.37676,15510.0515,14617.58945,13686.14414,12729.82105,11756.65202,10789.49806,9849.214444,8939.872596,8070.404722,7251.563717,6496.136532,5813.011631,5194.524956,4631.780703,4123.357095,3667.040478,3252.755076,2869.48602,2518.210347,2202.520984,1917.015519,1660.058808,1422.788275,1208.070272,1013.638519,836.9512354,679.7878446,538.6126833,418.4948601,314.1200604,220.9413489,138.2841581,63.65353913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1csc2[n+]1[B-](F)(F)OC(c1ccc(N(C)C)cc1)=N2,C1CCOC1,,,,,,,6181.306549,7071.48113,8078.502755,9212.17247,10474.13432,11874.38638,13426.60447,15117.61627,16938.84889,18894.1231,20960.53039,23116.38675,25376.72017,27731.00724,30143.32785,32633.61749,35214.11512,37841.66667,40472.6728,43057.27532,45507.81897,47743.62138,49701.68849,51322.46969,52599.20892,53609.30084,54431.43336,55091.67945,55619.01257,56113.68875,56333.48026,56055.44184,55100,53323.21352,50654.39664,47113.61062,42813.00237,37856.25157,32538.36162,27347.85284,22367.50008,17774.87434,13755.01864,10387.13605,7677.669718,5574.413408,3970.840559,2708.04249,1752.784292,1133.060933,726.0615905,446.6399174,268.9170133,155.9412559,84.57788147,40.43714703,14.34353194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCNC(=S)Nc1ccc2c(c1)C(CCOCCOCC)(CCOCCOCC)c1cc(C#Cc3ccc(-c4nc5ccccc5s4)s3)ccc1-2,CS(C)=O,22590.0988,23415.20284,24217.61965,24996.90496,25733.63967,26425.87553,27114.39832,27855.30103,28677.43412,29632.0396,30748.9986,32021.28029,33449.84936,35000.94816,36618.55796,38267.39097,39880.47023,41424.88527,42909.7501,44291.6016,45549.93254,46751.70313,47924.93937,49064.73509,50150.60628,51149.51672,52004.3736,52706.59919,53254.2938,53585.67002,53723.38587,53703.17964,53487.23139,53021.1816,52253.11035,51178.46286,49846.07247,48353.52684,46789.73776,45252.87777,43818.23368,42491.83546,41301.26776,40082.90565,38696.80316,37086.36378,35136.76662,32808.6974,30088.64571,27060.99585,23848.43011,20583.46999,17479.69147,14595.26438,12038.3866,9873.407805,8042.839246,6520.125561,5265.699302,4253.705333,3433.817213,2753.026748,2212.169439,1778.626695,1435.452568,1151.017515,866.5824613,582.147408,297.7123548,13.2773015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOc1c(C=C2N(C)c3ccc4ccccc4c3C2(C)C)c(=O)c1=O,CC#N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4199.622346,4695.824878,5252.924818,5881.049133,6583.779441,7357.176909,8184.297593,9050.111407,9935.681986,10800.6873,11634.01972,12430.51891,13190.41164,13928.50984,14656.06681,15388.88492,16121.42259,16846.68551,17551.49315,18160.12558,18640.03134,18913.68106,18927.57699,18620.87137,17973.76387,16993.28253,15711.44425,14194.74284,12524.36523,10775.26979,9044.483576,7404.996726,5918.021163,4605.109423,3485.437134,2560.981693,1823.633284,1257.427717,832.5322363,525.050704,301.3031028,162.3118901,76.06310805,27.81095897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCN(CC)c1ccc2cc(-c3nc4c5ccccc5c5ccccc5c4[nH]3)c(=O)oc2c1,CN(C)C=O,,,,,,,,,,,2720.130489,2687.047251,2680.403509,2690.015683,2730.958509,2802.171053,2901.353392,3038.478546,3221.187311,3452.492968,3744.588123,4102.337186,4514.281379,4990.273474,5538.047667,6134.853557,6784.424157,7483.884849,8248.92117,9079.893656,9968.045546,10883.19774,11833.072,12824.3677,13872.22964,14966.82274,16124.93224,17333.6706,18593.63349,19900.5307,21237.38265,22545.73795,23841.23892,25103.83902,26344.29295,27551.57918,28721.69603,29873.84059,31005.66026,32139.38321,33261.06857,34374.95617,35458.57785,36463.46624,37355.61056,38081.99925,38618.57028,38980.43882,39125.94888,39061,38811.90751,38427.33548,37904.10624,37244.80507,36470.15976,35600.14352,34658.31987,33667.27515,32609.88775,31504.54286,30407.25865,29251.61262,27985.50055,26505.2497,24798.25374,22890.3496,20760.85783,18492.76388,16198.7174,13980.1599,11940.65365,10048.36376,8331.409807,6760.476013,5376.741178,4166.648829,3108.093004,2234.971413,1565.342756,1064.608617,563.8744773,63.14033798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,ClC(Cl)Cl,,,,,,,,,,,,,,,,,69934.90908,71808.35583,73253.62676,74142.07467,74427.98159,74131.02413,73320.91773,72140.12451,70791.8702,69428.52507,68126.85921,66988.89012,65923.23846,64703.66332,63035.88654,60512.63015,56976.78131,52457.49478,47032.37353,40899.03237,34369.83663,27931.73381,21963.51938,16729.79798,12373.1761,8849.155083,6187.540612,4331.359354,3081.671183,2241.095381,1666.16059,1325.424593,1141.647371,1014.308436,934.1003673,888.1849361,856.8746882,834.5381585,813.231028,785.7695938,755.4552199,730.123898,709.101829,691.6117311,676.3594914,661.8734874,646.7444966,630.9756193,615.1978279,599.4229432,583.6451518,567.8692982,552.1002272,536.3321251,520.5591783,504.7862316,489.0181295,473.2490585,457.4732049,441.6954135,425.9205288,410.1427374,394.3738601,378.5960687,362.821184,347.0433926,331.2745153,315.4967239,299.7218393,283.9440478,268.1751706,252.3973791,236.6224945,220.844703,205.0758258,189.2980343,173.5231497,157.7453582,141.976481,126.1986896,110.4238049,94.64601346,78.87713623,63.09934478,47.32446014,31.54666868,15.77779145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
